text,gender
Vip I saw your profile a you mention that you gender is 'male'. You should be nutral sex or gay.,male
"Here you go dude, probably not as good as your half-breed car!",male
No Comment Comments aren't working for some reason.,male
Impulsive Decision. Impatience. Rush. Disillusioned. Momentary Joy.,male
My fat ass co-worker still walks like a pregnant woman.,male
urlLink 'Look at all the hippies!' The 14 th Dalai Lama speaks in Central Park.,male
'A place for everything and everything in its place.' - Isabella Mary Beeton,male
The New Problem urlLink Gentoo Linux Hence! Let me introduce to you my new problem!,male
This msg goes 2 evry1 esp. WILLIAM HUNG(He Bangs) !! urlLink Click Me Edited by Pip,male
"Was a very tiring day, yesterday. Mad Jan's back in town, and so we set the meeting time at 2:30.",male
Emily Matthews Bad Santa and Elf should do the trick,male
"I was trying to put that into my own blog, but I'm sure you would love to see it anyway...",male
Clap for Giovanna are nightmares will not happen thanx to our friend Gio a round of applause.,male
I think I would switch to this urlLink Sony CLIE Handheld after my Palm Tungsten T dies...,male
Discretion | 'There's a time to wink as well as to see.' -- Benjamin Franklin,male
urlLink This is sarah on her first birthday with her first birthday cake!,male
has anyone not heard the posh spice gangbang joke?,male
urlLink Just to get the message of my last post out...VOTE!,male
"urlLink Greenland Melt May Swamp LA, Other Cities, Study Says",male
this is a photo of me passed out in a broom cupboard on new years eve lol urlLink urlLink,male
"urlLink :: how nintendo are you? :: Yeah, um... uh... Yeah",male
urlLink I just got Hello and Blogger Bot this is a test..,male
"urlLink During my last day at Jeff's, Jeff's twin brother Jeff came over. urlLink",male
urlLink This is the Chemistry building. We took this photo for Joe. urlLink,male
Aug 1st Fri.. Met Her To Go Shoppin' @ Wisma B4 Meetin' Up Her Luver Ah Ping For Dinner @ Breeks,male
urlLink i kept telling myself to get on that thing...,male
"Argh! Not again, urlLink who the hell are you? And could you plz send that urlLink damn e-mail?!",male
"it is wrong for a guy to prefer getting a haircut at a salon? and by prefer, i mean only.",male
urlLink AlterNet: War on Iraq: New Halliburton shame,male
urlLink A place where I would love to be right now. It is called Pigeon Point in Tobago. urlLink,male
"Hey, can all the people in here say something? I know silence is golden, but still...",male
"I got home just after Jackie. Max please blog!!!!!! In fact, everyone blog!!!!!",male
"'Wounds from a friend can be trusted, but an enemy multiplies kisses.' -- Proverbs 27:6 (NIV)",male
urlLink Sony�s even thinner five megapixel digital camera - Engadget - www.engadget.com,male
Hey...new template..which I borrowed from blogger. Thanks guys.,male
Only in California would an election spur a urlLink reality show .,male
What a long boring day..........anything else need to be said?,male
"urlLink Yup, this dude is cool! urlLink Pic from urlLink Surf Research",male
Världens absolut snyggaste blog. Men man bör vara beredd med babelfish.. urlLink Mai.K Diary,male
"urlLink I'm a O65-C35-E12-A57-N90 Big Five!! Love, Jon Roskilly",male
Never fear Kevin. You can always just root against my teams as usual.,male
Today is going frustratingly slowly. I want to go home.,male
"No really, it does. I only have five TV channels. It's like living in the stone age.",male
"You're typing it now, aren't ya? -Sane Intolerant-",male
urlLink This is at Pea Soup Andersen's. We're so silly!,male
"Things are Blogger are getting better, but still no archives.",male
"urlLink Dog blog Friday - Dakota after a bath, nice and shiney.",male
'How we spend our days is how we spend our lives.' - Annie Dilliard,male
urlLink You're a wretched malformed mutant and God hates you... ( urlLink via ),male
U are Ross! urlLink Which F.R.I.E.N.D.S. chacter are u? brought to you by urlLink Quizilla,male
"urlLink MP3 Free Download: Aria, State of Grace : 'Miserere'",male
This is my first time writing in a Blog - I am so uncomfortable.,male
Woooo HOoooooo!! Look at me! I am Blogging! LOL *reviews his first blog* sweet.,male
urlLink Not what I had in mind when I said 'pull a stupid face!'... -Shot and Posted by Paul,male
Project's going into release mode... Let the mayhem begin! :),male
I write. Not to remember. I hate. The month of December.,male
tara with her hair out reminds me of a christmas tree.,male
"ok, i have done some preliminary reasesrch, nothing yet. other than the hanging garden of Babylon",male
Went to Liverpool to get my passport today. Ronneby here I come! urlLink urlLink,male
The one not-very-blurry picture we were able to get on our walk outside: My house at around 6pm,male
4-29-04 9H 47 The radio station I’ve been listening to is “Radio Matisse…eclectique et authentique.”,male
"Ahhh.. modelling. My brother tried that too. Hey, mando, magpost naman po tayo sa Yahoo!Groups, yes?",male
Tom has slipped back into his naughty your/you're ways. He must be punished.,male
The BBC has a story claiming urlLink Atlantis has been found . Photos included.,male
urlLink CD Universe New 2CD Best Of REO Speedwagon...,male
Steph. You know whats a REAL waste of time?? Someone who posts about how smelly matt smith is.,male
Why do you have you have to be a million miles away?,male
"'I'm proud to be an American ' HAte to break it too you Nicki, but you're not American.",male
"Time to blog.......! Some time or another, I guess....",male
"terror grips fast loved ones gone, friends not coming Too many lives lost.",male
"you are such a freak, ben. but a friendly freak. :)",male
"Sonia's Triumph: US Reactions urlLink Upset in India, reactions in US",male
urlLink Maxim's Sexy New Covergirl - Marge Simpson,male
"urlLink Working in IT Might as well bookmark it. Might want to come back later. Yeah, I might.",male
"We have two more people joining our staff, don't quite know what their names are just yet.",male
"urlLink West Virginia Unemployment Drops So reports WTOV9, the NBC affiliate.",male
today i looked outside my window and i saw the strangest urlLink thing .,male
"'Chance,' said Iye, 'call a doctor or something, please, hurry.'",male
urlLink nick van exel dealt for antawn jamison in 8-player trade what. the. fuck.,male
Question When in the dentist's chair do you keep your eyes opened or closed?,male
An interview with Howard Dean in urlLink The Online Beat on why the news media turned on him.,male
"urlLink Career Planning, Step-by-Step Maybe I need to check this article out, too.",male
Nothing will defeat me. My mentality is to carry on until I win. urlLink [BBC] Way to go Becks.!,male
http://www.airplanehomes.com For those with a lot of land and a love of airplane food !,male
Thats it. everyone has admin powers. Abuse them and the blog falls. The vegetable must be destroyed!,male
"Added hair textue packs, Miss April, BelleRane, and Evolution Eve to the links list.",male
Everything you've ever wondered about Google - urlLink all in one place .,male
"Just add an extra body tag in your template, and no more Ad Bar!",male
'There is the greatest practical benefit in making a few failures early in life.' -- T. H. Huxley,male
Yeah!!!!!!!!!!!!!!!!!!! The Patchwork Detective strikes again. Hope is not lost.,male
urlLink Download details: Exchange 2003 Deployment Tools,male
I need to practice. I need to practice. I need to practice. AHHHH!,male
So how do we get ahold of Miss. Paxhill? Do you have somewhere to reach her if something goes wrong?,male
今天让我看清了一个事实--绝对的自信会带来绝对的失败...... 不看轻别人是我今天得到的其中一个重要启发。 对，以后不会再发生类似的事情了，保证。 草 书,male
urlLink Franciscan Foundation for the Holy Land ?EChristian Charity for Palestinian Christians,male
urlLink At Movie World on the Gold Coast June 2004 urlLink,male
urlLink GBXemu - GBA ROMS Emulator Gameboy Advance Roms,male
'The manner of giving is worth more than the gift.' -- Pierre Corneille,male
"'Do unto others...' Verbs, sluts, embryos: many interpretations.",male
"no posts for the upcoming week, y'all. may your sojourn in civilization give you peace~",male
A collection of images of the best way to highlight baldness - urlLink the comb over .,male
urlLink here is how to keep Joe busy for a few days!,male
Y'know I never thought I 'd have a blog. It's just not me. Not really anyway....,male
"What do you mean, other girls, in reference to Rosie?",male
urlLink Part two of yesterday's Guardian article by Nick Davies.,male
urlLink Ben Muse has a lot on the WTO negotiations.,male
urlLink this is the chicken revulting yes i no urlLink,male
urlLink Jetski at Phuket beach in thailand. urlLink,male
urlLink Technology Special Report: The Future of Apple,male
urlLink Katerina meets a snake at a school Reptile Day. urlLink,male
I'M HOME! yay sunny cali! yay 60-70 degree weather! yay no snow! yay!,male
"I have decided to stop using AIM, I am still on MSN (prefered), Yahoo and ICQ.",male
"urlLink This just chaps my hide . And it happens in that bastion of freedom and justice, Texas.",male
You cant be 4'10' for ever can you? hmmm you must grow at some point.,male
"urlLink Angkor Wat, inner court. Cambodia 2003. urlLink",male
Daffadils yellow Trumpets sound Sunshine flowers Bees float in midair,male
helen me and cockie in the caffette at the civ urlLink urlLink,male
Don't let the power of a flash ruin the natural character of your travel photos. urlLink More>>>,male
urlLink nobil n faiz.. in geo class... haha kung fu??,male
urlLink Truthout : 'The biggest story of the Iraq war is about the torture of Iraqi children.',male
They just closed urlLink Northern Illinois University . Con and Mary should have a blast today!,male
"Bwahahahaahahah. Now who's kicking whose ass across the floor of the 'Daq, Ross?",male
"Rock on urlLink Remy. If you've never heard this band, now is the time to listen in.",male
I added a new link to my comic book collection. Enjoy.,male
Duty | 'A sense of duty is useful in work but offensive in personal relations.' -- Bertrand Russell,male
don't much feel like writing today. the sky is cloudy. it's cold outside. boring.,male
urlLink cute or not..mane and anne~..ooh..almost orgasmed!,male
How many of you always thought BATA is an Indian firm ? read urlLink this and break the myth,male
Fallout 3 was officially announced last week as well...I imagine this makes certain people happy?,male
"I used my hotmail, (fallon_paul2@hotmail.com) mini-league me up",male
"Hello then. New blog fascia and new blogger, Amy. Lets blog kids!",male
